record_id,region,trending_date,category_title,videos_count
7393,Russia,2017-12-13 00:00:00.000000,Film & Animation,32
7394,Russia,2017-12-14 00:00:00.000000,Film & Animation,32
7395,Russia,2017-12-15 00:00:00.000000,Film & Animation,28
7396,Russia,2017-12-16 00:00:00.000000,Film & Animation,22
7397,Russia,2017-12-17 00:00:00.000000,Film & Animation,18
7398,Russia,2017-12-18 00:00:00.000000,Film & Animation,20
7399,Russia,2017-12-19 00:00:00.000000,Film & Animation,30
7400,Russia,2017-12-20 00:00:00.000000,Film & Animation,28
7401,Russia,2017-12-21 00:00:00.000000,Film & Animation,26
7402,Russia,2017-12-22 00:00:00.000000,Film & Animation,26
7403,Russia,2017-12-23 00:00:00.000000,Film & Animation,20
7404,Russia,2017-12-24 00:00:00.000000,Film & Animation,20
7405,Russia,2017-12-25 00:00:00.000000,Film & Animation,34
7406,Russia,2017-12-26 00:00:00.000000,Film & Animation,34
7407,Russia,2017-12-27 00:00:00.000000,Film & Animation,22
7408,Russia,2017-12-28 00:00:00.000000,Film & Animation,24
7409,Russia,2017-12-29 00:00:00.000000,Film & Animation,28
7410,Russia,2017-12-30 00:00:00.000000,Film & Animation,28
7411,Russia,2017-12-31 00:00:00.000000,Film & Animation,26
7412,Russia,2018-01-01 00:00:00.000000,Film & Animation,10
7413,Russia,2018-01-02 00:00:00.000000,Film & Animation,10
7414,Russia,2018-01-03 00:00:00.000000,Film & Animation,22
7415,Russia,2018-01-04 00:00:00.000000,Film & Animation,20
7416,Russia,2018-01-05 00:00:00.000000,Film & Animation,16
7417,Russia,2018-01-06 00:00:00.000000,Film & Animation,14
7418,Russia,2018-01-07 00:00:00.000000,Film & Animation,18
7419,Russia,2018-01-08 00:00:00.000000,Film & Animation,20
7420,Russia,2018-01-09 00:00:00.000000,Film & Animation,28
7421,Russia,2018-01-12 00:00:00.000000,Film & Animation,18
7422,Russia,2018-01-13 00:00:00.000000,Film & Animation,20
7423,Russia,2018-01-14 00:00:00.000000,Film & Animation,30
7424,Russia,2018-01-15 00:00:00.000000,Film & Animation,24
7425,Russia,2018-01-16 00:00:00.000000,Film & Animation,28
7426,Russia,2018-01-17 00:00:00.000000,Film & Animation,28
7427,Russia,2018-01-18 00:00:00.000000,Film & Animation,20
7428,Russia,2018-01-19 00:00:00.000000,Film & Animation,24
7429,Russia,2018-01-20 00:00:00.000000,Film & Animation,28
7430,Russia,2018-01-21 00:00:00.000000,Film & Animation,20
7431,Russia,2018-01-22 00:00:00.000000,Film & Animation,34
7432,Russia,2018-01-23 00:00:00.000000,Film & Animation,22
7433,Russia,2018-01-24 00:00:00.000000,Film & Animation,24
7434,Russia,2018-01-25 00:00:00.000000,Film & Animation,22
7435,Russia,2018-01-26 00:00:00.000000,Film & Animation,24
7436,Russia,2018-01-27 00:00:00.000000,Film & Animation,24
7437,Russia,2018-01-28 00:00:00.000000,Film & Animation,44
7438,Russia,2018-01-29 00:00:00.000000,Film & Animation,24
7439,Russia,2018-01-30 00:00:00.000000,Film & Animation,20
7440,Russia,2018-01-31 00:00:00.000000,Film & Animation,26
7441,Russia,2018-02-01 00:00:00.000000,Film & Animation,16
7442,Russia,2018-02-02 00:00:00.000000,Film & Animation,32
7443,Russia,2018-02-03 00:00:00.000000,Film & Animation,28
7444,Russia,2018-02-04 00:00:00.000000,Film & Animation,14
7445,Russia,2018-02-05 00:00:00.000000,Film & Animation,24
7446,Russia,2018-02-06 00:00:00.000000,Film & Animation,34
7447,Russia,2018-02-07 00:00:00.000000,Film & Animation,28
7448,Russia,2018-02-08 00:00:00.000000,Film & Animation,22
7449,Russia,2018-02-09 00:00:00.000000,Film & Animation,32
7450,Russia,2018-02-10 00:00:00.000000,Film & Animation,28
7451,Russia,2018-02-11 00:00:00.000000,Film & Animation,16
7452,Russia,2018-02-12 00:00:00.000000,Film & Animation,20
7453,Russia,2018-02-13 00:00:00.000000,Film & Animation,26
7454,Russia,2018-02-14 00:00:00.000000,Film & Animation,28
7455,Russia,2018-02-15 00:00:00.000000,Film & Animation,32
7456,Russia,2018-02-16 00:00:00.000000,Film & Animation,28
7457,Russia,2018-02-17 00:00:00.000000,Film & Animation,24
7458,Russia,2018-02-18 00:00:00.000000,Film & Animation,32
7459,Russia,2018-02-19 00:00:00.000000,Film & Animation,10
7460,Russia,2018-02-20 00:00:00.000000,Film & Animation,28
7461,Russia,2018-02-21 00:00:00.000000,Film & Animation,30
7462,Russia,2018-02-22 00:00:00.000000,Film & Animation,32
7463,Russia,2018-02-23 00:00:00.000000,Film & Animation,24
7464,Russia,2018-02-24 00:00:00.000000,Film & Animation,32
7465,Russia,2018-02-25 00:00:00.000000,Film & Animation,24
7466,Russia,2018-02-26 00:00:00.000000,Film & Animation,28
7467,Russia,2018-02-27 00:00:00.000000,Film & Animation,18
7468,Russia,2018-02-28 00:00:00.000000,Film & Animation,30
7469,Russia,2018-03-01 00:00:00.000000,Film & Animation,24
7470,Russia,2018-03-02 00:00:00.000000,Film & Animation,22
7471,Russia,2018-03-03 00:00:00.000000,Film & Animation,26
7472,Russia,2018-03-04 00:00:00.000000,Film & Animation,28
7473,Russia,2018-03-05 00:00:00.000000,Film & Animation,22
7474,Russia,2018-03-06 00:00:00.000000,Film & Animation,46
7475,Russia,2018-03-07 00:00:00.000000,Film & Animation,32
7476,Russia,2018-03-08 00:00:00.000000,Film & Animation,34
7477,Russia,2018-03-09 00:00:00.000000,Film & Animation,38
7478,Russia,2018-03-10 00:00:00.000000,Film & Animation,30
7479,Russia,2018-03-11 00:00:00.000000,Film & Animation,24
7480,Russia,2018-03-12 00:00:00.000000,Film & Animation,26
7481,Russia,2018-03-13 00:00:00.000000,Film & Animation,6
7482,Russia,2018-03-14 00:00:00.000000,Film & Animation,6
7483,Russia,2018-03-15 00:00:00.000000,Film & Animation,38
7484,Russia,2018-03-16 00:00:00.000000,Film & Animation,32
7485,Russia,2018-03-17 00:00:00.000000,Film & Animation,24
7486,Russia,2018-03-18 00:00:00.000000,Film & Animation,26
7487,Russia,2018-03-19 00:00:00.000000,Film & Animation,18
7488,Russia,2018-03-20 00:00:00.000000,Film & Animation,26
7489,Russia,2018-03-21 00:00:00.000000,Film & Animation,24
7490,Russia,2018-03-22 00:00:00.000000,Film & Animation,16
7491,Russia,2018-03-23 00:00:00.000000,Film & Animation,28
7492,Russia,2018-03-24 00:00:00.000000,Film & Animation,20
7493,Russia,2018-03-25 00:00:00.000000,Film & Animation,34
7494,Russia,2018-03-26 00:00:00.000000,Film & Animation,20
7495,Russia,2018-03-27 00:00:00.000000,Film & Animation,10
7496,Russia,2018-03-28 00:00:00.000000,Film & Animation,6
7497,Russia,2018-03-29 00:00:00.000000,Film & Animation,16
7498,Russia,2018-03-30 00:00:00.000000,Film & Animation,28
7499,Russia,2018-03-31 00:00:00.000000,Film & Animation,32
7500,Russia,2018-04-01 00:00:00.000000,Film & Animation,28
7501,Russia,2018-04-02 00:00:00.000000,Film & Animation,28
7502,Russia,2018-04-03 00:00:00.000000,Film & Animation,36
7503,Russia,2018-04-04 00:00:00.000000,Film & Animation,24
7504,Russia,2018-04-05 00:00:00.000000,Film & Animation,24
7505,Russia,2018-04-06 00:00:00.000000,Film & Animation,40
7506,Russia,2018-04-07 00:00:00.000000,Film & Animation,30
7507,Russia,2018-04-14 00:00:00.000000,Film & Animation,30
7508,Russia,2018-04-15 00:00:00.000000,Film & Animation,22
7509,Russia,2018-04-16 00:00:00.000000,Film & Animation,24
7510,Russia,2018-04-17 00:00:00.000000,Film & Animation,40
7511,Russia,2018-04-18 00:00:00.000000,Film & Animation,36
7512,Russia,2018-04-19 00:00:00.000000,Film & Animation,30
7513,Russia,2018-04-20 00:00:00.000000,Film & Animation,30
7514,Russia,2018-04-21 00:00:00.000000,Film & Animation,32
7515,Russia,2018-04-22 00:00:00.000000,Film & Animation,40
7516,Russia,2018-04-23 00:00:00.000000,Film & Animation,34
7517,Russia,2018-04-24 00:00:00.000000,Film & Animation,32
7518,Russia,2018-04-25 00:00:00.000000,Film & Animation,28
7519,Russia,2018-04-26 00:00:00.000000,Film & Animation,22
7520,Russia,2018-04-27 00:00:00.000000,Film & Animation,40
7521,Russia,2018-04-28 00:00:00.000000,Film & Animation,46
7522,Russia,2018-04-29 00:00:00.000000,Film & Animation,22
7523,Russia,2018-04-30 00:00:00.000000,Film & Animation,28
7524,Russia,2018-05-01 00:00:00.000000,Film & Animation,40
7525,Russia,2018-05-02 00:00:00.000000,Film & Animation,22
7526,Russia,2018-05-03 00:00:00.000000,Film & Animation,34
7527,Russia,2018-05-04 00:00:00.000000,Film & Animation,28
7528,Russia,2018-05-05 00:00:00.000000,Film & Animation,26
7529,Russia,2018-05-06 00:00:00.000000,Film & Animation,30
7530,Russia,2018-05-07 00:00:00.000000,Film & Animation,20
7531,Russia,2018-05-08 00:00:00.000000,Film & Animation,20
7532,Russia,2018-05-09 00:00:00.000000,Film & Animation,44
7533,Russia,2018-05-10 00:00:00.000000,Film & Animation,30
7534,Russia,2018-05-11 00:00:00.000000,Film & Animation,22
7535,Russia,2018-05-12 00:00:00.000000,Film & Animation,34
7536,Russia,2018-05-13 00:00:00.000000,Film & Animation,34
7537,Russia,2018-05-14 00:00:00.000000,Film & Animation,24
7538,Russia,2018-05-15 00:00:00.000000,Film & Animation,26
7539,Russia,2018-05-16 00:00:00.000000,Film & Animation,34
7540,Russia,2018-05-17 00:00:00.000000,Film & Animation,38
7541,Russia,2018-05-18 00:00:00.000000,Film & Animation,32
7542,Russia,2018-05-19 00:00:00.000000,Film & Animation,28
7543,Russia,2018-05-20 00:00:00.000000,Film & Animation,36
7544,Russia,2018-05-21 00:00:00.000000,Film & Animation,38
7545,Russia,2018-05-22 00:00:00.000000,Film & Animation,26
7546,Russia,2018-05-23 00:00:00.000000,Film & Animation,34
7547,Russia,2018-05-24 00:00:00.000000,Film & Animation,32
7548,Russia,2018-05-25 00:00:00.000000,Film & Animation,40
7549,Russia,2018-05-26 00:00:00.000000,Film & Animation,32
7550,Russia,2018-05-27 00:00:00.000000,Film & Animation,20
7551,Russia,2018-05-28 00:00:00.000000,Film & Animation,26
7552,Russia,2018-05-29 00:00:00.000000,Film & Animation,20
7553,Russia,2018-05-30 00:00:00.000000,Film & Animation,28
7554,Russia,2018-05-31 00:00:00.000000,Film & Animation,28
7555,Russia,2018-06-01 00:00:00.000000,Film & Animation,32
7556,Russia,2018-06-02 00:00:00.000000,Film & Animation,32
7557,Russia,2018-06-03 00:00:00.000000,Film & Animation,34
7558,Russia,2018-06-04 00:00:00.000000,Film & Animation,32
7559,Russia,2018-06-05 00:00:00.000000,Film & Animation,24
7560,Russia,2018-06-06 00:00:00.000000,Film & Animation,26
7561,Russia,2018-06-07 00:00:00.000000,Film & Animation,34
7562,Russia,2018-06-08 00:00:00.000000,Film & Animation,36
7563,Russia,2018-06-09 00:00:00.000000,Film & Animation,38
7564,Russia,2018-06-10 00:00:00.000000,Film & Animation,22
7565,Russia,2018-06-11 00:00:00.000000,Film & Animation,22
7566,Russia,2018-06-12 00:00:00.000000,Film & Animation,36
7567,Russia,2018-06-13 00:00:00.000000,Film & Animation,42
7568,Russia,2018-06-14 00:00:00.000000,Film & Animation,42
7569,Russia,2017-11-14 00:00:00.000000,Gaming,14
7570,Russia,2017-11-15 00:00:00.000000,Gaming,12
7571,Russia,2017-11-16 00:00:00.000000,Gaming,6
7572,Russia,2017-11-17 00:00:00.000000,Gaming,10
7573,Russia,2017-11-18 00:00:00.000000,Gaming,10
7574,Russia,2017-11-19 00:00:00.000000,Gaming,8
7575,Russia,2017-11-20 00:00:00.000000,Gaming,12
7576,Russia,2017-11-21 00:00:00.000000,Gaming,14
7577,Russia,2017-11-22 00:00:00.000000,Gaming,8
7578,Russia,2017-11-23 00:00:00.000000,Gaming,8
7579,Russia,2017-11-24 00:00:00.000000,Gaming,6
7580,Russia,2017-11-25 00:00:00.000000,Gaming,4
7581,Russia,2017-11-26 00:00:00.000000,Gaming,6
7582,Russia,2017-11-27 00:00:00.000000,Gaming,8
7583,Russia,2017-11-28 00:00:00.000000,Gaming,6
7584,Russia,2017-11-29 00:00:00.000000,Gaming,2
7585,Russia,2017-11-30 00:00:00.000000,Gaming,4
7586,Russia,2017-12-01 00:00:00.000000,Gaming,12
7587,Russia,2017-12-02 00:00:00.000000,Gaming,4
7588,Russia,2017-12-03 00:00:00.000000,Gaming,4
7589,Russia,2017-12-04 00:00:00.000000,Gaming,8
7590,Russia,2017-12-05 00:00:00.000000,Gaming,8
7591,Russia,2017-12-06 00:00:00.000000,Gaming,10
7592,Russia,2017-12-07 00:00:00.000000,Gaming,12
7593,Russia,2017-12-08 00:00:00.000000,Gaming,16
7594,Russia,2017-12-09 00:00:00.000000,Gaming,18
7595,Russia,2017-12-10 00:00:00.000000,Gaming,8
7596,Russia,2017-12-11 00:00:00.000000,Gaming,14
7597,Russia,2017-12-12 00:00:00.000000,Gaming,4
7598,Russia,2017-12-13 00:00:00.000000,Gaming,6
7599,Russia,2017-12-14 00:00:00.000000,Gaming,2
7600,Russia,2017-12-15 00:00:00.000000,Gaming,12
7601,Russia,2017-12-16 00:00:00.000000,Gaming,16
7602,Russia,2017-12-17 00:00:00.000000,Gaming,16
7603,Russia,2017-12-18 00:00:00.000000,Gaming,18
7604,Russia,2017-12-19 00:00:00.000000,Gaming,14
7605,Russia,2017-12-20 00:00:00.000000,Gaming,20
7606,Russia,2017-12-21 00:00:00.000000,Gaming,6
7607,Russia,2017-12-22 00:00:00.000000,Gaming,4
7608,Russia,2017-12-23 00:00:00.000000,Gaming,6
7609,Russia,2017-12-24 00:00:00.000000,Gaming,8
7610,Russia,2017-12-25 00:00:00.000000,Gaming,10
7611,Russia,2017-12-26 00:00:00.000000,Gaming,4
7612,Russia,2017-12-27 00:00:00.000000,Gaming,6
7613,Russia,2017-12-28 00:00:00.000000,Gaming,12
7614,Russia,2017-12-29 00:00:00.000000,Gaming,8
7615,Russia,2017-12-30 00:00:00.000000,Gaming,10
7616,Russia,2017-12-31 00:00:00.000000,Gaming,16
7617,Russia,2018-01-01 00:00:00.000000,Gaming,14
7618,Russia,2018-01-02 00:00:00.000000,Gaming,8
7619,Russia,2018-01-03 00:00:00.000000,Gaming,14
7620,Russia,2018-01-04 00:00:00.000000,Gaming,14
7621,Russia,2018-01-05 00:00:00.000000,Gaming,16
7622,Russia,2018-01-06 00:00:00.000000,Gaming,14
7623,Russia,2018-01-07 00:00:00.000000,Gaming,18
7624,Russia,2018-01-08 00:00:00.000000,Gaming,16
7625,Russia,2018-01-09 00:00:00.000000,Gaming,8
7626,Russia,2018-01-12 00:00:00.000000,Gaming,16
7627,Russia,2018-01-13 00:00:00.000000,Gaming,12
7628,Russia,2018-01-14 00:00:00.000000,Gaming,10
7629,Russia,2018-01-15 00:00:00.000000,Gaming,6
7630,Russia,2018-01-16 00:00:00.000000,Gaming,8
7631,Russia,2018-01-17 00:00:00.000000,Gaming,10
7632,Russia,2018-01-18 00:00:00.000000,Gaming,10
7633,Russia,2018-01-19 00:00:00.000000,Gaming,14
7634,Russia,2018-01-20 00:00:00.000000,Gaming,16
7635,Russia,2018-01-21 00:00:00.000000,Gaming,30
7636,Russia,2018-01-22 00:00:00.000000,Gaming,14
7637,Russia,2018-01-23 00:00:00.000000,Gaming,16
7638,Russia,2018-01-24 00:00:00.000000,Gaming,10
7639,Russia,2018-01-25 00:00:00.000000,Gaming,14
7640,Russia,2018-01-26 00:00:00.000000,Gaming,6
7641,Russia,2018-01-27 00:00:00.000000,Gaming,10
7642,Russia,2018-01-28 00:00:00.000000,Gaming,18
7643,Russia,2018-01-29 00:00:00.000000,Gaming,14
7644,Russia,2018-01-30 00:00:00.000000,Gaming,14
7645,Russia,2018-01-31 00:00:00.000000,Gaming,10
7646,Russia,2018-02-01 00:00:00.000000,Gaming,12
7647,Russia,2018-02-02 00:00:00.000000,Gaming,8
7648,Russia,2018-02-03 00:00:00.000000,Gaming,6
7649,Russia,2018-02-04 00:00:00.000000,Gaming,6
7650,Russia,2018-02-05 00:00:00.000000,Gaming,8
7651,Russia,2018-02-06 00:00:00.000000,Gaming,10
7652,Russia,2018-02-07 00:00:00.000000,Gaming,10
7653,Russia,2018-02-08 00:00:00.000000,Gaming,2
7654,Russia,2018-02-09 00:00:00.000000,Gaming,12
7655,Russia,2018-02-10 00:00:00.000000,Gaming,4
7656,Russia,2018-02-11 00:00:00.000000,Gaming,6
7657,Russia,2018-02-12 00:00:00.000000,Gaming,4
7658,Russia,2018-02-13 00:00:00.000000,Gaming,8
7659,Russia,2018-02-14 00:00:00.000000,Gaming,6
7660,Russia,2018-02-15 00:00:00.000000,Gaming,14
7661,Russia,2018-02-16 00:00:00.000000,Gaming,6
7662,Russia,2018-02-17 00:00:00.000000,Gaming,8
7663,Russia,2018-02-18 00:00:00.000000,Gaming,28
7664,Russia,2018-02-19 00:00:00.000000,Gaming,6
7665,Russia,2018-02-20 00:00:00.000000,Gaming,8
7666,Russia,2018-02-21 00:00:00.000000,Gaming,8
7667,Russia,2018-02-22 00:00:00.000000,Gaming,4
7668,Russia,2018-02-23 00:00:00.000000,Gaming,10
7669,Russia,2018-02-24 00:00:00.000000,Gaming,6
7670,Russia,2018-02-25 00:00:00.000000,Gaming,10
7671,Russia,2018-02-26 00:00:00.000000,Gaming,4
7672,Russia,2018-02-27 00:00:00.000000,Gaming,8
7673,Russia,2018-02-28 00:00:00.000000,Gaming,10
7674,Russia,2018-03-01 00:00:00.000000,Gaming,6
7675,Russia,2018-03-02 00:00:00.000000,Gaming,8
7676,Russia,2018-03-03 00:00:00.000000,Gaming,6
7677,Russia,2018-03-04 00:00:00.000000,Gaming,4
7678,Russia,2018-03-05 00:00:00.000000,Gaming,8
7679,Russia,2018-03-06 00:00:00.000000,Gaming,4
7680,Russia,2018-03-07 00:00:00.000000,Gaming,6
7681,Russia,2018-03-08 00:00:00.000000,Gaming,2
7682,Russia,2018-03-09 00:00:00.000000,Gaming,10
7683,Russia,2018-03-10 00:00:00.000000,Gaming,34
7684,Russia,2018-03-11 00:00:00.000000,Gaming,48
7685,Russia,2018-03-12 00:00:00.000000,Gaming,32
7686,Russia,2018-03-13 00:00:00.000000,Gaming,114
7687,Russia,2018-03-14 00:00:00.000000,Gaming,114
7688,Russia,2018-03-15 00:00:00.000000,Gaming,12
7689,Russia,2018-03-16 00:00:00.000000,Gaming,6
7690,Russia,2018-03-17 00:00:00.000000,Gaming,4
7691,Russia,2018-03-18 00:00:00.000000,Gaming,8
7692,Russia,2018-03-19 00:00:00.000000,Gaming,18
7693,Russia,2018-03-20 00:00:00.000000,Gaming,10
7694,Russia,2018-03-21 00:00:00.000000,Gaming,14
7695,Russia,2018-03-22 00:00:00.000000,Gaming,4
7696,Russia,2018-03-23 00:00:00.000000,Gaming,4
7697,Russia,2018-03-24 00:00:00.000000,Gaming,10
7698,Russia,2018-03-25 00:00:00.000000,Gaming,4
7699,Russia,2018-03-26 00:00:00.000000,Gaming,6
7700,Russia,2018-03-27 00:00:00.000000,Gaming,10
7701,Russia,2018-03-28 00:00:00.000000,Gaming,12
7702,Russia,2018-03-29 00:00:00.000000,Gaming,8
7703,Russia,2018-03-30 00:00:00.000000,Gaming,2
7704,Russia,2018-03-31 00:00:00.000000,Gaming,2
7705,Russia,2018-04-01 00:00:00.000000,Gaming,10
7706,Russia,2018-04-02 00:00:00.000000,Gaming,8
7707,Russia,2018-04-03 00:00:00.000000,Gaming,4
7708,Russia,2018-04-04 00:00:00.000000,Gaming,10
7709,Russia,2018-04-05 00:00:00.000000,Gaming,6
7710,Russia,2018-04-06 00:00:00.000000,Gaming,8
7711,Russia,2018-04-07 00:00:00.000000,Gaming,4
7712,Russia,2018-04-14 00:00:00.000000,Gaming,2
7713,Russia,2018-04-16 00:00:00.000000,Gaming,4
7714,Russia,2018-04-17 00:00:00.000000,Gaming,12
7715,Russia,2018-04-18 00:00:00.000000,Gaming,6
7716,Russia,2018-04-19 00:00:00.000000,Gaming,8
7717,Russia,2018-04-20 00:00:00.000000,Gaming,2
7718,Russia,2018-04-21 00:00:00.000000,Gaming,2
7719,Russia,2018-04-22 00:00:00.000000,Gaming,4
7720,Russia,2018-04-23 00:00:00.000000,Gaming,2
7721,Russia,2018-04-24 00:00:00.000000,Gaming,4
7722,Russia,2018-04-25 00:00:00.000000,Gaming,2
7723,Russia,2018-04-26 00:00:00.000000,Gaming,6
7724,Russia,2018-04-27 00:00:00.000000,Gaming,4
7725,Russia,2018-04-28 00:00:00.000000,Gaming,8
7726,Russia,2018-04-29 00:00:00.000000,Gaming,10
7727,Russia,2018-04-30 00:00:00.000000,Gaming,4
7728,Russia,2018-05-01 00:00:00.000000,Gaming,8
7729,Russia,2018-05-02 00:00:00.000000,Gaming,8
7730,Russia,2018-05-03 00:00:00.000000,Gaming,8
7731,Russia,2018-05-04 00:00:00.000000,Gaming,8
7732,Russia,2018-05-05 00:00:00.000000,Gaming,10
7733,Russia,2018-05-06 00:00:00.000000,Gaming,6
7734,Russia,2018-05-07 00:00:00.000000,Gaming,6
7735,Russia,2018-05-08 00:00:00.000000,Gaming,2
7736,Russia,2018-05-09 00:00:00.000000,Gaming,2
7737,Russia,2018-05-10 00:00:00.000000,Gaming,8
7738,Russia,2018-05-11 00:00:00.000000,Gaming,4
7739,Russia,2018-05-12 00:00:00.000000,Gaming,6
7740,Russia,2018-05-13 00:00:00.000000,Gaming,8
7741,Russia,2018-05-14 00:00:00.000000,Gaming,8
7742,Russia,2018-05-15 00:00:00.000000,Gaming,6
7743,Russia,2018-05-16 00:00:00.000000,Gaming,6
7744,Russia,2018-05-17 00:00:00.000000,Gaming,8
7745,Russia,2018-05-19 00:00:00.000000,Gaming,8
7746,Russia,2018-05-20 00:00:00.000000,Gaming,2
7747,Russia,2018-05-21 00:00:00.000000,Gaming,8
7748,Russia,2018-05-22 00:00:00.000000,Gaming,8
7749,Russia,2018-05-23 00:00:00.000000,Gaming,4
7750,Russia,2018-05-24 00:00:00.000000,Gaming,6
7751,Russia,2018-05-25 00:00:00.000000,Gaming,10
7752,Russia,2018-05-26 00:00:00.000000,Gaming,6
7753,Russia,2018-05-27 00:00:00.000000,Gaming,6
7754,Russia,2018-05-28 00:00:00.000000,Gaming,2
7755,Russia,2018-05-29 00:00:00.000000,Gaming,8
7756,Russia,2018-05-30 00:00:00.000000,Gaming,4
7757,Russia,2018-06-01 00:00:00.000000,Gaming,2
7758,Russia,2018-06-02 00:00:00.000000,Gaming,6
7759,Russia,2018-06-03 00:00:00.000000,Gaming,6
7760,Russia,2018-06-04 00:00:00.000000,Gaming,6
7761,Russia,2018-06-05 00:00:00.000000,Gaming,16
7762,Russia,2018-06-06 00:00:00.000000,Gaming,12
7763,Russia,2018-06-07 00:00:00.000000,Gaming,4
7764,Russia,2018-06-08 00:00:00.000000,Gaming,6
7765,Russia,2018-06-09 00:00:00.000000,Gaming,2
7766,Russia,2018-06-10 00:00:00.000000,Gaming,16
7767,Russia,2018-06-11 00:00:00.000000,Gaming,28
7768,Russia,2018-06-12 00:00:00.000000,Gaming,20
7769,Russia,2018-06-13 00:00:00.000000,Gaming,8
7770,Russia,2018-06-14 00:00:00.000000,Gaming,12
7771,Russia,2017-11-14 00:00:00.000000,Howto & Style,14
7772,Russia,2017-11-15 00:00:00.000000,Howto & Style,12
7773,Russia,2017-11-16 00:00:00.000000,Howto & Style,14
7774,Russia,2017-11-17 00:00:00.000000,Howto & Style,12
7775,Russia,2017-11-18 00:00:00.000000,Howto & Style,24
7776,Russia,2017-11-19 00:00:00.000000,Howto & Style,10
7777,Russia,2017-11-20 00:00:00.000000,Howto & Style,16
7778,Russia,2017-11-21 00:00:00.000000,Howto & Style,22
7779,Russia,2017-11-22 00:00:00.000000,Howto & Style,14
7780,Russia,2017-11-23 00:00:00.000000,Howto & Style,18
7781,Russia,2017-11-24 00:00:00.000000,Howto & Style,14
7782,Russia,2017-11-25 00:00:00.000000,Howto & Style,20
7783,Russia,2017-11-26 00:00:00.000000,Howto & Style,12
7784,Russia,2017-11-27 00:00:00.000000,Howto & Style,24
7785,Russia,2017-11-28 00:00:00.000000,Howto & Style,26
7786,Russia,2017-11-29 00:00:00.000000,Howto & Style,22
7787,Russia,2017-11-30 00:00:00.000000,Howto & Style,26
7788,Russia,2017-12-01 00:00:00.000000,Howto & Style,20
7789,Russia,2017-12-02 00:00:00.000000,Howto & Style,16
7790,Russia,2017-12-03 00:00:00.000000,Howto & Style,26
7791,Russia,2017-12-04 00:00:00.000000,Howto & Style,24
7792,Russia,2017-12-05 00:00:00.000000,Howto & Style,28
7793,Russia,2017-12-06 00:00:00.000000,Howto & Style,28
7794,Russia,2017-12-07 00:00:00.000000,Howto & Style,22
7795,Russia,2017-12-08 00:00:00.000000,Howto & Style,8
7796,Russia,2017-12-09 00:00:00.000000,Howto & Style,16
7797,Russia,2017-12-10 00:00:00.000000,Howto & Style,16
7798,Russia,2017-12-11 00:00:00.000000,Howto & Style,18
7799,Russia,2017-12-12 00:00:00.000000,Howto & Style,20
7800,Russia,2017-12-13 00:00:00.000000,Howto & Style,22
7801,Russia,2017-12-14 00:00:00.000000,Howto & Style,26
7802,Russia,2017-12-15 00:00:00.000000,Howto & Style,12
7803,Russia,2017-12-16 00:00:00.000000,Howto & Style,20
7804,Russia,2017-12-17 00:00:00.000000,Howto & Style,30
7805,Russia,2017-12-18 00:00:00.000000,Howto & Style,10
7806,Russia,2017-12-19 00:00:00.000000,Howto & Style,24
7807,Russia,2017-12-20 00:00:00.000000,Howto & Style,26
7808,Russia,2017-12-21 00:00:00.000000,Howto & Style,18
7809,Russia,2017-12-22 00:00:00.000000,Howto & Style,6
7810,Russia,2017-12-23 00:00:00.000000,Howto & Style,16
7811,Russia,2017-12-24 00:00:00.000000,Howto & Style,10
7812,Russia,2017-12-25 00:00:00.000000,Howto & Style,18
7813,Russia,2017-12-26 00:00:00.000000,Howto & Style,18
7814,Russia,2017-12-27 00:00:00.000000,Howto & Style,20
7815,Russia,2017-12-28 00:00:00.000000,Howto & Style,12
7816,Russia,2017-12-29 00:00:00.000000,Howto & Style,14
7817,Russia,2017-12-30 00:00:00.000000,Howto & Style,22
7818,Russia,2017-12-31 00:00:00.000000,Howto & Style,14
7819,Russia,2018-01-01 00:00:00.000000,Howto & Style,8
7820,Russia,2018-01-02 00:00:00.000000,Howto & Style,8
7821,Russia,2018-01-03 00:00:00.000000,Howto & Style,12
7822,Russia,2018-01-04 00:00:00.000000,Howto & Style,18
7823,Russia,2018-01-05 00:00:00.000000,Howto & Style,24
7824,Russia,2018-01-06 00:00:00.000000,Howto & Style,30
7825,Russia,2018-01-07 00:00:00.000000,Howto & Style,16
7826,Russia,2018-01-08 00:00:00.000000,Howto & Style,24
7827,Russia,2018-01-09 00:00:00.000000,Howto & Style,20
7828,Russia,2018-01-12 00:00:00.000000,Howto & Style,22
7829,Russia,2018-01-13 00:00:00.000000,Howto & Style,16
7830,Russia,2018-01-14 00:00:00.000000,Howto & Style,24
7831,Russia,2018-01-15 00:00:00.000000,Howto & Style,12
7832,Russia,2018-01-16 00:00:00.000000,Howto & Style,24
7833,Russia,2018-01-17 00:00:00.000000,Howto & Style,22
7834,Russia,2018-01-18 00:00:00.000000,Howto & Style,16
7835,Russia,2018-01-19 00:00:00.000000,Howto & Style,18
7836,Russia,2018-01-20 00:00:00.000000,Howto & Style,16
7837,Russia,2018-01-21 00:00:00.000000,Howto & Style,14
7838,Russia,2018-01-22 00:00:00.000000,Howto & Style,20
7839,Russia,2018-01-23 00:00:00.000000,Howto & Style,18
7840,Russia,2018-01-24 00:00:00.000000,Howto & Style,18
7841,Russia,2018-01-25 00:00:00.000000,Howto & Style,18
